Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
13066,WV,Mid-Atlantic Region Electric Vehicle (EV) Support,"West Virginia joined Maryland, Virginia, and the District of Columbia
(Participating States) in creating the Mid-Atlantic Electrification
Partnership (MAEP) to support the deployment of EVs and EV charging
stations throughout the region. Participating States commit to creating
a regional network of EV charging stations that will make it possible to
seamlessly operate light-, medium-, and heavy-duty EVs across
transportation corridors and in low-income communities. For more
information, see the
[MAEP](https://vacleancities.org/mid-atlantic-electrification-partnership/)
website.
",,,FALSE,75,Laws and Regulations,,2022-09-21 20:31:21 UTC,,,,,ELEC|PHEV,,OTHER,GOV|OTHER,
13067,DC,Mid-Atlantic Region Electric Vehicle (EV) Support,"The District of Columbia joined Maryland, Virginia, and West Virginia
(Participating States) in creating the Mid-Atlantic Electrification
Partnership (MAEP) to support the deployment of EVs and EV charging
stations throughout the region. Participating States commit to creating
a regional network of EVs and EV charging stations that will make it
possible to seamlessly operate light-, medium-, and heavy-duty EVs
across transportation corridors and in low-income communities. For more
information, see the
[MAEP](https://vacleancities.org/mid-atlantic-electrification-partnership/)
website.
",,,FALSE,80,Laws and Regulations,,2022-09-21 20:37:26 UTC,,,,,ELEC|PHEV,,OTHER,GOV|OTHER,
13068,VA,Electric Vehicle (EV) Charging Station Rebate – Danville Utilities,"Danville Utilities offers residential customers a \$200 rebate for the
purchase and installation of a Level 2 EV charging station. Eligible
applicants must also be enrolled in a time-of-use rate. For more
information, including additional eligibility requirements, see the
Danville Utilities [EV
Chargers](https://danvilleutilities.com/resources/homesave/EV-chargers.html)
website.
",,,FALSE,45,Utility/Private Incentives,,2022-09-27 17:24:08 UTC,,,,,ELEC|PHEV,RBATE,,IND,
13069,CA,Zero-Emission Freight Assessment,"The California Transportation Commission (CTC), along with other state
agencies, must develop a Clean Freight Corridor Efficiency Assessment.
As part of the assessment, the CTC must establish an advisory committee,
made up of industry representatives and public and private freight
stakeholders. The assessment must:

-   Identify and designate priority freight corridors for the deployment
    of zero emission medium- and heavy-duty (MHD) vehicles and
    associated infrastructure;
-   Identify projects to further state goals for zero emission freight
    and potential sponsors of projects;
-   Identify barriers and potential solutions to deploying zero emission
    MHD vehicles; and,
-   Assess impacts on existing infrastructure, potential funding
    opportunities, and benefits from deploying zero emission MHD
    vehicles.

By December 1, 2023, the CTC must submit a report containing the
assessment's findings and recommendations to the Legislature. Findings
from the assessment must be incorporated into the [California
Transportation
Plan](https://dot.ca.gov/programs/transportation-planning/division-of-transportation-planning/state-planning-equity-and-engagement/california-transportation-plan).

(Reference [California Government Code 14517 and 65072.5](http://www.oal.ca.gov/))",2021-10-09 00:00:00 UTC,,FALSE,330,Laws and Regulations,,2022-10-14 01:26:53 UTC,,,,,ELEC|HY,,,GOV|OTHER,http://www.oal.ca.gov/|http://www.oal.ca.gov/
13071,CA,Electric Vehicle (EV) Charging Rate Incentive – Glendale Water and Power (GWP),"GWP offers a monthly incentive of \$8 for customers who charge their EV
during off-peak hours. Incentives are distributed annually. For more
information, see the GWP [Off-Peak EV Charging
Rebate](https://www.bringyourowncharger.com/gwp-home) website.
",,,FALSE,205,Utility/Private Incentives,,2022-10-14 01:33:51 UTC,,,,,ELEC|PHEV,RBATE,,IND,
13072,CA,Residential Electric Vehicle (EV) Charging Station Rebate – SMUD,"The Sacramento Municipal Utility District (SMUD) offers a rebate of up
to \$1,000 for the purchase and installation of a new Level 2 EV
charging station and associated electrical upgrades. For more
information, see the SMUD [Residential
EVs](https://www.smud.org/en/Going-Green/Electric-Vehicles/Residential)
website.
",,,FALSE,205,Utility/Private Incentives,,2022-10-14 01:35:19 UTC,,,,,ELEC|PHEV,RBATE,,IND,
13073,CA,Electric Vehicle (EV) Charging Station Rebates – Silicon Valley Power (SVP),"SVP offers rebates for the purchase and installation of Level 2 EV
charging stations to residential, multifamily, school, and nonprofit
customers. Rebates are available in the following amounts:

  Applicant Type         Maximum Rebate Amount
  ---------------------- -----------------------
  Residential            \$550
  Multifamily            \$3,000
  School and nonprofit   \$5,000

Charging stations must have Wi-Fi capabilities. Residential customers
may also receive a rebate of up to \$1,000 to upgrade their electric
panel to accommodate a Level 2 EV charger. Low-income residents may
receive increased rebate amounts. Additional terms and conditions apply.
For more information, see the SVP
[Rebates](https://www.siliconvalleypower.com/residents/rebates-6214)
website.
",,,FALSE,175,Utility/Private Incentives,,2022-10-14 01:42:27 UTC,,,,,ELEC|PHEV,RBATE,,MUD|OTHER|IND|TRANS,
13074,CA,Electric Vehicle (EV) and Plug-In Hybrid Electric Vehicle (PHEV) Rebate – Silicon Valley Power (SVP),"SVP offers income-qualifying residential customers a \$1,000 rebate for
the purchase of a PHEV and \$1,500 rebate for the purchase of an EV. For
more information, including income requirements, see the SVP
[Rebates](https://www.siliconvalleypower.com/residents/rebates-6214)
website.
",,,FALSE,180,Utility/Private Incentives,,2022-10-14 01:44:48 UTC,,,,,ELEC|PHEV,RBATE,,IND,
13075,NC,Residential Electric Vehicle (EV) Charging Station Make-Ready Rebate - Duke Energy,"Duke Energy offers residential customers a \$1,133 rebate for electrical
upgrades to support a Level 2 or direct current fast charging (DCFC)
station. For more information, including eligible upgrade costs, see the
Duke Energy [EV Charger Prep
Credit](https://www.duke-energy.com/home/products/ev-complete/charger-prep-credit)
website.
",,,FALSE,30,Utility/Private Incentives,,2022-10-14 21:19:01 UTC,,,,,ELEC|PHEV,RBATE,,STATION|IND,
13076,NC, Commercial Electric Vehicle (EV) Charging Station Make-Ready Rebate - Duke Energy,"Duke Energy offers business and commercial home building customers a
rebate for electrical upgrades to support EV charging stations. Rebate
amounts vary by project and EV charging station type. Eligible projects
include workplaces, businesses, transit agencies, schools, multifamily
dwellings, fleets, new construction homes, and publicly available EV
charging stations. For more information, including eligibility
requirements and rebate amounts, see the Duke Energy [Commercial Charger
Prep
Credit](https://www.duke-energy.com/business/products/ev-complete/charger-prep-credit)
and [Homebuilder Charger Prep
Credit](https://www.duke-energy.com/business/products/ev-complete/homebuilder-prep-credit)
websites.
",,,FALSE,32,Utility/Private Incentives,,2022-10-14 21:21:01 UTC,,,,,ELEC|PHEV,RBATE,,STATION|FLEET|GOV|MUD|OTHER|TRANS,
13077,AZ,Electric Vehicle (EV) Time-Of-Use (TOU) Rate - Arizona Public Service Company (APS),"APS offers a TOU rate for residential customers that own an EV. For more
information, see the APS
[EVs](https://www.aps.com/en/About/Sustainability-and-Innovation/Technology-and-Innovation/Electric-vehicles)
and [Rates, Schedules and
Adjustors](https://www.aps.com/en/Utility/Regulatory-and-Legal/Rates-Schedules-and-Adjustors)
websites.
",,,FALSE,38,Utility/Private Incentives,,2022-10-14 22:00:33 UTC,,,,,ELEC|PHEV,TOU,,STATION|IND,
13078,AR,Electric Vehicle (EV) and Automated Vehicle (AV) Support ,"The governor established the Arkansas Council on Future Mobility
(Council) to support advanced mobility technology, including EVs and
AVs. The Council must identify state laws that are prohibitive to EVs
and AVs and provide recommendations on policies and incentives to
promote their advancement. Additionally, the Council must identify
future tasks and goals related to EV and AV education, workforce
training, and economic development. The Council published a
[report](https://4mediagroup.postclickmarketing.com/ARfuturemobility) of
their recommendations in December 2022. Recommendations include:

-   Increase the EV annual registration fee;
-   Increase funding for existing state EV programs;
-   Consider creating tax credits to fund the expansion of the state's
    direct current fast charger (DCFC) network, and
-   Create EV and automated vehicle career technical education training
    programs for high school and community college students.

(Reference [Executive Order 22-06, 2022](https://governor.arkansas.gov/our-office/executive-orders/))",,,FALSE,11,Laws and Regulations,,2022-10-14 22:06:29 UTC,,,,,AUTONOMOUS|ELEC|PHEV,,OTHER,GOV|OTHER,https://governor.arkansas.gov/our-office/executive-orders/
13079,IA,Alternative Fuel Vehicle (AFV) Grants,"The Iowa Economic Development Authority (IEDA) provides grants for
projects that benefit Iowa ratepayers and support the implementation of
the [Iowa Energy Plan](http://www.iowaenergyplan.org/), including the
purchase of AFVs. Eligible applicants include Iowa businesses, colleges
and universities, private and nonprofit organizations. For more
information, including eligibility requirements, see the IEDA Iowa
[Energy Center Grant
Program](https://www.iowaeda.com/iowa-energy-office/grants/) website.

(Reference [Iowa Administrative Code 261.404](https://www.legis.iowa.gov/law/administrativeRules))",,,FALSE,20,State Incentives,,2022-10-14 22:09:22 UTC,,,,,BIOD|ETH|ELEC|HY|NG|LPG,GNT,,FLEET|GOV|OTHER,https://www.legis.iowa.gov/law/administrativeRules
13080,IA,Electric Vehicle (EV) Charging Infrastructure Funding ,"The Iowa Department of Transportation (IowaDOT) provides funding for
publicly accessible Level 2 and direct current fast charging (DCFC)
stations. This grant program is funded by Iowa's portion of the
[Volkswagen Environmental Mitigation
Trust](https://www.epa.gov/enforcement/volkswagen-clean-air-act-civil-settlement).
For more information, including how to apply, see the IowaDOT
[Volkswagen Clean Air Act Partial
Settlements](https://iowadot.gov/VWSettlement/default.aspx) website.
",,,FALSE,3,State Incentives,,2022-10-14 22:16:02 UTC,,,,,ELEC|PHEV,GNT,,STATION|FLEET|OTHER,
13081,CA,Zero Electric Vehicle (ZEV) Office Authorization and Equity Assessment,"The California legislature established the ZEV Market Development Office
(Office) is established within the Governor's Office of Business and
Economic Development to serve as a point of contact for stakeholders to
provide feedback on California's ZEV goals and to direct the equitable
deployment of light-, medium-, and heavy-duty ZEVs, supporting
infrastructure, and ZEV workforce development. The Office must also
create an equity action plan as part of the [ZEV Market Development
Strategy](https://static.business.ca.gov/wp-content/uploads/2021/02/ZEV_Strategy_Feb2021.pdf).
The action plan must include recommendations to:

-   Improve access to ZEVs, supporting infrastructure, and ZEV
    transportation options in low-income, disadvantaged, and underserved
    communities; and,
-   Reduce pollution from transportation in low-income, disadvantaged,
    and underserved communities; and,
-   Support the ZEV industry and workforce in California.

The Office must track state progress toward achieving recommendations
included in the equity action plan.

(Reference [Senate Bill 1251, 2022](https://leginfo.legislature.ca.gov/faces/home.xhtml))",2022-09-16 00:00:00 UTC,,FALSE,350,Laws and Regulations,,2022-10-15 13:24:02 UTC,,,,,ELEC|HY|PHEV,,OTHER,GOV,https://leginfo.legislature.ca.gov/faces/home.xhtml
13082,CA,Medium- and Heavy-Duty (MHD) Fleet Vehicle Data Collection and Planning,"The California Energy Commission (CEC) in collaboration with the
California Air Resources Board (CARB) and the California Public
Utilities Commission (CPUC) must collect state agency fleet data for MHD
on- and off-road vehicles. Fleet data must include vehicle fuel types,
fleet address, and current and future vehicle charging needs. The CEC
must share this data with the PUC and electric utilities to inform
electrical grid planning efforts.

(Reference [Assembly Bill 2700, 2022](https://leginfo.legislature.ca.gov/faces/home.xhtml))",2022-09-16 00:00:00 UTC,,FALSE,355,Laws and Regulations,,2022-10-15 13:26:30 UTC,,,,,ELEC|PHEV,,OTHER,GOV,https://leginfo.legislature.ca.gov/faces/home.xhtml
