Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine/Motor(s) Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Fuel Configuration Name,Electric-Only Range,PHEV Total Range,PHEV Type,Notes,Drivetrain,Charging Rate Level 2 (kW),Charging Rate DC Fast (kW),Charging Speed Level 1 (miles added per hour of charging),Charging Speed Level 2 (miles added per hour of charging),Charging Speed DC Fast (miles added per hour of charging),Battery Voltage,Battery Capacity Amp Hours,Battery Capacity kWh,Seating Capacity,,,,
10597,45,9,213,29,Yukon 2WD / AWD,2013,,,,20,23,,Auto,,6.0L,8,,GMC,http://www.gmc.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10598,45,9,213,29,Yukon Denali 2WD / AWD,2013,,,,20,23,,Auto,,6.0L,8,,GMC,http://www.gmc.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10521,45,9,209,27,Civic,2013,,,,36,39,,ECVT,,1.5L,4,,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10522,45,9,209,27,CRZ,2013,,,,36,39,,Auto,,1.5L,4,,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10524,41,1,209,27,FIT EV,2013,132,105,,,,,,,92 kW e-motor,,,Honda,http://automobiles.honda.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10523,45,9,209,27,Insight,2013,,,,41,44,,ECVT,,1.3L,4,,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10526,45,9,351,27,Sonata,2013,,,,34,39,,Auto,,2.4L,4,,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10527,45,9,359,27,M35h,2013,,,,27,32,,Auto,,3.5L,6,,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10528,45,9,361,27,Optima,2013,,,,34,39,,Auto,,2.4L,4,,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10529,45,9,243,27,CT 200h,2013,,,,43,40,,ECVT,,1.8L,4,,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10530,45,9,243,27,ES 300h,2013,,,,40,39,,Auto,,2.5L,4,,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10532,45,9,243,27,GS 450h,2013,,,,29,34,,Auto,,3.5L,6,,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10531,45,9,243,27,LS 600h L,2013,,,,19,23,,Auto,,5.0L,8,,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10533,45,9,243,29,RX 450h,2013,,,,32,28,,Auto,,3.5L,6,,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10510,45,9,227,27,MKZ,2013,,,,45,45,,ECVT,,2.5L,4,,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10640,45,1,239,27,E400,2013,,,,24,30,,Auto,Gasoline,3.5L,6,,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,,,,,,,,,,,,,,,
10538,45,9,239,27,S400,2013,,,,19,25,,Auto,,3.5L,6,,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10540,41,1,263,27,i-MiEV,2013,126,99,,,,,,,49 kW e-motor,,,Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10541,41,1,217,27,Leaf,2013,106,92,,,,,,,80 kW e-motor,,,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10544,45,9,391,27,Cayenne S Hybrid,2013,,,,20,24,,Auto,,3.0L,6,,Porsche,http://www.porsche.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10545,45,9,391,27,Panamera S Hybrid,2013,,,,22,30,,Auto,,3.0L,6,,Porsche,http://www.porsche.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10557,41,1,353,27,iQ EV,2013,138,105,,,,,Auto,,47 kW e-motor,,,Scion,http://www.scion.com/,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10539,41,1,381,27,fortwo,2013,112,88,,,,,,,55 kW e-motor,,,smart,http://www.smartusa.com/,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10546,41,1,237,27,Model S,2013,88,90,,,,,Auto,,300 kW e-motor,,,Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10550,45,9,221,27,Avalon,2013,,,,40,39,,Auto,,2.5L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10551,45,9,221,27,Camry,2013,,,,43,39,,ECVT,,2.5L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10552,45,9,221,29,Highlander,2013,,,,28,28,,ECVT,,3.5L,6,,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10548,45,9,221,27,Prius,2013,,,,51,48,,ECVT,,1.8L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10547,45,9,221,27,Prius C,2013,,,,53,46,,ECVT,,1.5L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10553,57,9,221,27,Prius Plug-in,2013,,,,51,49,,ECVT,,1.8L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10549,45,9,221,27,Prius V,2013,,,,44,40,,Auto,,1.8L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10556,41,1,221,29,RAV 4 EV,2013,78,74,,,,,Auto,,115 kW e-motor,,,Toyota,http://www.toyota.com,SUV,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10559,45,9,347,27,Jetta Hybrid,2013,,,,42,48,,Auto,,1.4L,4,,Volkswagen,http://www.vw.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10560,45,9,347,29,Touareg Hybrid,2013,,,,20,24,,Auto,,3.0L,6,,Volkswagen,http://www.vw.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10281,45,9,211,27,ActiveHybrid 7,2012,,,,17,24,,Semi-Automatic,,4.4L,8,,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10317,45,9,235,27,LaCrosse Hybrid,2012,,,,25,36,,Automatic / 6 speed,,2.4L,4,,Buick,http://www.buick.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10319,45,9,235,27,Regal Hybrid,2012,,,,25,36,,Automatic / 6 speed,,2.4L,4,,Buick,http://www.buick.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10320,45,9,231,29,Escalade Hybrid,2012,,,,20,23,,Automatic / 4 speed,,6.0L,8,,Cadillac,http://www.cadillac.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10349,45,9,215,25,Silverado 1500 Hybrid,2012,,,,20,23,,Automatic / 4 speed,,6.0L,8,,Chevrolet,http://www.chevrolet.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10334,45,9,215,29,Tahoe 1500 Hybrid,2012,,,,20,23,,Automatic / 4 speed,,6.0L,8,,Chevrolet,http://www.chevrolet.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10351,57,9,215,27,Volt,2012,95,93,,35,40,,Automatic / 1 speed,111 kW e-motor,1.4L,4,,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10420,41,1,363,27,CODA,2012,77,68,,,,,Automatic,,100kW e-motor,,,Coda Automotive,http://www.codaautomotive.com/,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10660,57,9,367,27,Karma,2012,62,63,,20,21,,Auto,Gasoline,2.0L,4,,Fisker Automotive,http://www.fiskerautomotive.com/en-ca/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10312,45,9,219,29,Escape Hybrid FWD/4WD,2012,,,,34,31,,ECVT,,2.5L,4,,Ford,https://www.ford.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10303,41,1,219,27,Focus EV,2012,,,,,,,,105 kW e-motor,,,,Ford,https://www.ford.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10304,41,1,219,9,Ford Azure Transit Connect,2012,62,62,,,,,,52 kW e-motor,,,,Ford,https://www.ford.com,Van,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10313,45,9,219,27,Fusion Hybrid,2012,,,,41,36,,ECVT,,2.5L,4,,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10350,45,9,213,25,Sierra 1500 Hybrid,2012,,,,20,23,,Automatic / 4 speed,,6.0L,8,,GMC,http://www.gmc.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10335,45,9,213,29,Yukon 1500 Hybrid,2012,,,,20,23,,Automatic / 4 speed,,6.0L,8,,GMC,http://www.gmc.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10355,45,9,209,27,Civic Hybrid,2012,,,,44,44,,CVT,,1.5L,4,,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10356,45,9,209,27,CR-Z Hybrid,2012,,,,31,37,,Manual / 6 speed,,1.5L,4,,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10357,41,1,209,27,Fit EV,2012,,,,,,,3 mode / 1 speed,,,,,Honda,http://automobiles.honda.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10354,45,9,209,27,Insight,2012,,,,40,43,,CVT,,1.3L,4,,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10359,45,9,351,27,Sonata Hybrid,2012,,,,35,40,,Automatic / 6 speed,,2.4L,4,,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10360,45,9,359,27,M35h Hybrid,2012,,,,27,32,,Automatic / 7 speed,,3.5L,6,,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10361,45,9,361,27,Optima Hybrid,2012,,,,35,40,,Automatic / 6 speed,,2.4L,4,,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10362,45,9,243,27,CT 200h,2012,,,,43,40,,ECVT,,2.5L,4,,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10364,45,9,243,27,GS 450h,2012,,,,22,25,,ECVT,,3.5L,6,,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10363,45,9,243,27,HS 250h,2012,,,,35,34,,ECVT,,2.5L,4,,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10366,45,9,243,27,LS 600h L,2012,,,,19,23,,ECVT / 8 speed,,5.0L,8,,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10365,45,9,243,29,RX 450h,2012,,,,30,28,,ECVT,,3.5L,6,,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10315,45,9,227,27,MKZ Hybrid,2012,,,,41,36,,ECVT,,2.5L,4,,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10369,45,9,239,27,S400 Hybrid,2012,,,,19,25,,Automatic / 7 speed,,3.5L,6,,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10371,41,1,263,27,Mitusbishi i,2012,126,99,,,,,,66 kW e-motor,,,,Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10374,45,9,217,27,Altima Hybrid,2012,,,,33,33,,Automatic / Variable,,2.5L,4,,Nissan,http://www.nissanusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10375,41,1,217,27,Leaf,2012,106,92,,,,,Automatic / 1 speed,80 kW e-motor,,,,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10376,45,9,391,29,Cayenne S Hybrid,2012,,,,20,24,,Automatic / 8 speed,,3.0L,6,,Porsche,http://www.porsche.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10377,45,9,391,27,Panamera S Hybrid,2012,,,,22,30,,Automatic / 8 speed,,3.0L,6,,Porsche,http://www.porsche.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10378,41,1,237,27,Model S,2012,88,90,,,,,Auto,e-motor,300 kW,,,Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10383,45,9,221,27,Camry Hybrid,2012,,,,31,35,,ECVT,,2.4L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10384,45,5,221,29,Highlander Hybrid,2012,,,,28,28,,ECVT,,3.5L,6,,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Flexible Fuel,,,,,,,,,,,,,,,,,,
10381,45,9,221,27,Prius Hybrid,2012,,,,51,48,,ECVT,,1.8L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10385,57,9,221,27,Prius Plug-in Hybrid,2012,95,,,51,49,,ECVT,60 kW e-motor,1.8L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10382,45,9,221,29,Prius V,2012,,,,44,40,,ECVT,,1.8L,4,,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10386,41,1,221,29,RAV4 EV,2012,,,,,,,,,,,,Toyota,http://www.toyota.com,SUV,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10388,45,9,347,29,Touareg Hybrid,2012,,,,20,24,,Automatic / 8 speed,,3.0L,6,,Volkswagen,http://www.vw.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10389,41,1,241,27,LiFe,2012,,,,,,,,15 kW e-motor,,,,"Wheego Electric Cars, Inc.",,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10099,45,9,211,27,Active Hybrid 7,2011,17,24,,,,,Semi-Automatic,,4.4L,8,,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10100,45,9,211,27,Active Hybrid 7L,2011,17,24,,,,,Semi-Automatic,,4.4L,8,,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10101,45,9,211,29,Active Hybrid X6,2011,17,19,,,,,Semi-Automatic,,4.4L,8,,BMW,https://www.bmwusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10075,45,9,231,29,Escalade Hybrid,2011,20,23,,,,,Automatic / Variable,,6.0L,8,,Cadillac,http://www.cadillac.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10078,45,9,215,25,Silverado 1500 Hybrid,2011,20,23,,,,,Automatic / Variable,,6.0L,8,,Chevrolet,http://www.chevrolet.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10076,45,9,215,29,Tahoe 1500 Hybrid,2011,20,23,,,,,Automatic / Variable,,6.0L,8,,Chevrolet,http://www.chevrolet.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10126,57,,215,27,Volt,2011,0.36,0.37,,35,40,,,,1.4L,4,,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,,,,,,
10081,45,9,219,29,Escape Hybrid,2011,30,27,,,,,Automatic / Variable,,2.5L,4,,Ford,https://www.ford.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10200,41,1,219,9,Ford  Azure Transit Connect,2011,62,,,,,,,52 kW e-motor,,,,Ford,https://www.ford.com,Van,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10083,45,9,219,27,Fusion Hybrid,2011,,,,41,36,,Automatic / Variable,,2.4L,4,,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10082,45,9,219,27,Fusion Hybrid,2011,41,36,,,,,Automatic / Variable,,2.4L,4,,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10079,45,9,213,25,Sierra 1500 Hybrid,2011,20,23,,,,,Automatic / Variable,,6.0L,8,,GMC,http://www.gmc.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10077,45,9,213,29,Yukon 1500 Hybrid,2011,20,23,,,,,Automatic / Variable,,6.0L,8,,GMC,http://www.gmc.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10020,45,9,209,27,Civic Hybrid,2011,40,45,,,,,Automatic / Variable,,1.3L,4,,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10092,45,9,209,27,Civic Hybrid,2011,40,45,,,,,Automatic / Variable,,1.3L,4,,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10094,45,9,209,27,CR-Z,2011,35,39,,,,,Automatic / Variable,,1.5L,4,,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10091,45,9,209,27,Insight LX Hybrid,2011,40,43,,,,,Automatic / Variable,,1.3L,4,,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10127,45,9,351,27,Sonata Hybrid,2011,37,39,,,,,Automatic,,2.4L,4,,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10051,45,9,243,27,CT 200h,2011,,,,,,,,,1.8L,4,,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10053,45,9,243,27,GS 450h,2011,22,25,,,,,,,,,,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10052,45,9,243,27,HS 250h,2011,35,34,,,,,Automatic / Variable,,2.4L,4,,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10054,45,9,243,27,LS 600h,2011,19,23,,,,,Automatic / Variable,,5.0L,8,,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10055,45,9,243,29,RX 450h,2011,32,28,,,,,Automatic / Variable,,3.5L,6,,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10084,45,9,227,27,MKZ Hybrid,2011,41,36,,,,,Automatic / Variable,,2.5L,4,,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10019,45,9,229,29,Tribute 2WD Hybrid,2011,,,,34,31,,Automatic,,2.5L,4,,Mazda,http://www.mazdausa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10049,45,9,239,29,ML450 4Matic Hybrid,2011,21,24,,,,,Automatic / 7 speed,,3.5L,6,,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10048,45,9,239,27,S400 Hybrid,2011,19,26,,,,,Automatic / 7 speed,,3.5L,6,,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10086,45,9,233,29,Mariner Hybrid,2011,30,27,,,,,Automatic / Variable,,2.5L,4,,Mercury,http://www.mercuryvehicles.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10085,45,9,233,27,Milan Hybrid,2011,41,36,,,,,Automatic / Variable,,2.5L,4,,Mercury,http://www.mercuryvehicles.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10059,45,9,217,27,Altima Hybrid,2011,35,33,,,,,Automatic / 5 speed,,2.5L,4,,Nissan,http://www.nissanusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10128,41,1,217,27,Leaf,2011,,,,,,,None,,,,,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10058,41,1,217,27,LEAF,2011,0.32,0.37,,,,,None,AC electric motor,,,,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10060,41,1,237,27,Roadster 2.5,2011,0.3,0.3,,,,,,,,,,Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,Dedicated,,,,,,,,,,,,,,,,,,
10064,45,9,221,27,Camry Hybrid,2011,31,35,,,,,Automatic / Variable,,2.4L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10065,45,9,221,29,Highlander Hybrid,2011,27,25,,,,,Automatic / Variable,,3.3L,6,,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10063,45,9,221,27,Prius,2011,51,48,,,,,Automatic / Variable,,1.8L,4,,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
10066,45,9,347,29,Touareg Hybrid,2011,,,,,,,Automatic / 8 speed,,3.0L,6,,Volkswagen,http://www.vw.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
984,45,9,211,27,X6 Active Hybrid,2010,17,19,,,,,,,,,,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
946,45,9,231,29,Escalade Hybrid,2010,21,22,,,,,Automatic,,6.0L,8,,Cadillac,http://www.cadillac.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
936,45,9,215,27,Malibu LS,2010,26,34,,,,,Automatic,,2.4L,4,,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
939,45,9,215,25,Silverado 1500,2010,21,22,,,,,Automatic,,6.0L,8,,Chevrolet,http://www.chevrolet.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
937,45,9,215,29,Tahoe Hybrid,2010,21,22,,,,,Automatic,,6.0L,8,,Chevrolet,http://www.chevrolet.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
945,45,9,219,29,Escape Hybrid,2010,34,31,,,,,Automatic,,2.5L,4,,Ford,https://www.ford.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
914,45,9,219,27,Fusion Hybrid FWD,2010,41,36,,,,,Automatic,Atkinson-Cycle Hybrid,2.5L,4,,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
938,45,9,213,29,Yukon 1500,2010,21,22,,,,,Automatic,,6.0L,8,,GMC,http://www.gmc.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
935,45,9,209,27,Civic Hybrid,2010,40,45,,,,,Automatic,,1.3L,4,,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
986,45,9,209,27,Insight,2010,40,43,,26,36,,Automatic,,1.3L,4,,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
